timestamp,zone,flow,pressure,acoustic,anomaly
2026-02-24 18:14:30.896775,Zone_1,100.7621043112963,58.898190442793464,23.265707687900893,0
2026-02-24 18:14:31.896775,Zone_4,104.60333357856535,54.319832633351915,26.30609662209952,0
2026-02-24 18:14:32.896775,Zone_4,143.98576128088942,29.736774323553668,43.51137940148215,1
2026-02-24 18:14:33.896775,Zone_4,99.97571527674485,53.85003008120229,24.074946279596496,0
2026-02-24 18:14:34.896775,Zone_3,94.43751322835276,57.46618047998347,28.793585965307894,0
2026-02-24 18:14:35.896775,Zone_3,93.40714919620943,57.16116172611459,25.63178181430463,0
2026-02-24 18:14:36.896775,Zone_4,100.29640642026598,58.6281459120599,26.075920007383992,0
2026-02-24 18:14:37.896775,Zone_4,104.25060291061929,56.18301985439449,24.99060801065288,0
2026-02-24 18:14:38.896775,Zone_4,92.14594008236192,51.78732250581666,25.96494483048637,0
2026-02-24 18:14:39.896775,Zone_1,103.03487854784312,53.953296451681744,26.21225872619817,0
2026-02-24 18:14:40.896775,Zone_4,90.278852031252,53.64261330296599,26.554099589807215,0
2026-02-24 18:14:41.896775,Zone_3,99.44398000094866,49.75279169748516,22.317193004107672,0
2026-02-24 18:14:42.896775,Zone_3,91.89152689528258,52.3484276913966,25.307450211891055,0
2026-02-24 18:14:43.896775,Zone_2,93.47151222979454,52.74771447079698,22.94900026055969,0
2026-02-24 18:14:44.896775,Zone_1,94.08480194332473,52.122975710719665,27.764009208343886,0
2026-02-24 18:14:45.896775,Zone_3,116.06751013192044,33.448777230203454,36.13591183173179,1
2026-02-24 18:14:46.896775,Zone_2,100.97673236273486,55.69688847452922,25.352361844104642,0
2026-02-24 18:14:47.896775,Zone_4,92.19721463781366,61.00104426731831,22.599736524539672,0
2026-02-24 18:14:48.896775,Zone_2,153.36868382556443,28.955598706875836,36.58335024001391,1
2026-02-24 18:14:49.896775,Zone_4,104.83196000986209,53.467166598139116,27.420797266273276,0
2026-02-24 18:14:50.896775,Zone_2,99.24382017253886,61.43183226797598,26.267838044636022,0
2026-02-24 18:14:51.896775,Zone_1,99.46402762419437,53.54134814274063,28.18596358851893,0
2026-02-24 18:14:52.896775,Zone_2,97.83029200494974,52.684542766729734,28.322603461216307,0
2026-02-24 18:14:53.896775,Zone_1,92.25585660087954,53.97061280768771,25.367711028819116,0
2026-02-24 18:14:54.896775,Zone_4,102.88948567549417,61.3664685910379,27.064930521102294,0
2026-02-24 18:14:55.896775,Zone_4,94.0821341602773,55.686911296691314,24.321227413643605,0
2026-02-24 18:14:56.896775,Zone_3,95.92364531739038,54.287824116379994,28.744011360944608,0
2026-02-24 18:14:57.896775,Zone_4,142.5743765038161,40.21040911916443,47.65180424980228,1
2026-02-24 18:14:58.896775,Zone_2,97.50796688646777,55.175526706920536,29.695993856900646,0
2026-02-24 18:14:59.896775,Zone_1,104.86316433449396,59.63342451612338,25.688136262804043,0
2026-02-24 18:15:00.896775,Zone_4,104.63116271442517,59.75805044843606,22.5243690023463,0
2026-02-24 18:15:01.896775,Zone_3,102.23144674000959,58.40872695135779,26.002853514052163,0
2026-02-24 18:15:02.896775,Zone_1,105.30319289410706,53.54070170184292,25.41519652257144,0
2026-02-24 18:15:03.896775,Zone_2,94.37524131083572,58.84576114094261,24.943157084801868,0
2026-02-24 18:15:04.896775,Zone_2,91.41787777028014,57.69879962629975,25.61459904175322,0
2026-02-24 18:15:05.896775,Zone_1,100.25371979427634,56.483799675645145,28.35661101964579,0
2026-02-24 18:15:06.896775,Zone_3,90.62765562570245,49.63698516420465,22.55885979143629,0
2026-02-24 18:15:07.896775,Zone_4,100.90246252749773,58.21312457235253,26.528956470651423,0
2026-02-24 18:15:08.896775,Zone_3,94.44418093627951,58.91643642146299,25.042007683265517,0
2026-02-24 18:15:09.896775,Zone_3,101.96020944866298,54.62642425721895,24.59959020853786,0
2026-02-24 18:15:10.896775,Zone_4,110.12360499000503,49.62386469959436,24.106452976420183,0
2026-02-24 18:15:11.896775,Zone_3,98.28705565884677,55.74794362486587,25.64903663274911,0
2026-02-24 18:15:12.896775,Zone_3,108.3764662483411,56.23879436282687,23.87255089439205,0
2026-02-24 18:15:13.896775,Zone_1,98.70791132091283,58.55044696042301,23.98911545241627,0
2026-02-24 18:15:14.896775,Zone_2,93.21607257790718,58.46306301522677,24.04523653884936,0
2026-02-24 18:15:15.896775,Zone_1,91.2835737639412,58.20843385612261,24.672269473074063,0
2026-02-24 18:15:16.896775,Zone_3,109.30389027059583,57.57297886960606,24.680122940073147,0
2026-02-24 18:15:17.896775,Zone_3,97.1289927559616,50.52407702362345,28.1803154380217,0
2026-02-24 18:15:18.896775,Zone_3,102.35820977224034,58.813414677942745,26.54172620292808,0
2026-02-24 18:15:19.896775,Zone_2,97.25370909229464,47.622419913764354,25.11482589551274,0
2026-02-24 18:15:20.896775,Zone_2,95.77946133795626,55.67227744543125,25.02518480156359,0
2026-02-24 18:15:21.896775,Zone_3,97.64040129354929,55.651619433679194,24.05624495176426,0
2026-02-24 18:15:22.896775,Zone_1,97.21909427099006,58.6012346452402,28.63217558048763,0
2026-02-24 18:15:23.896775,Zone_1,99.2835837064146,53.198185956251244,24.383644093450425,0
2026-02-24 18:15:24.896775,Zone_4,96.31285266761608,48.62831282707058,23.94848995663848,0
2026-02-24 18:15:25.896775,Zone_4,93.37194862248705,52.68638361525486,24.01021314486944,0
2026-02-24 18:15:26.896775,Zone_1,99.75260223608402,56.714042530980365,26.941047640026422,0
2026-02-24 18:15:27.896775,Zone_2,108.42342482302811,49.80905406872746,25.284100183835136,0
2026-02-24 18:15:28.896775,Zone_4,105.18579232472312,58.53832036216386,24.06164869579059,0
2026-02-24 18:15:29.896775,Zone_1,106.86188898273623,52.96664172101985,27.307063744015736,0
2026-02-24 18:15:30.896775,Zone_1,98.12494685815093,47.6432061960528,23.197412362670665,0
2026-02-24 18:15:31.896775,Zone_4,101.0934154613807,53.54687292409209,28.277719972747906,0
2026-02-24 18:15:32.896775,Zone_3,101.12617676402802,53.64980358556227,26.245699864695,0
2026-02-24 18:15:33.896775,Zone_2,95.75739650306043,52.19126491516613,25.666346589679648,0
2026-02-24 18:15:34.896775,Zone_2,98.71048917728228,52.516320763252864,24.392271129138145,0
2026-02-24 18:15:35.896775,Zone_2,106.3773162432681,54.72530181805049,26.874145040630356,0
2026-02-24 18:15:36.896775,Zone_2,97.15336934725612,54.25310755456278,26.94314190190871,0
2026-02-24 18:15:37.896775,Zone_3,106.98396789385122,53.830268826970666,27.299246157666165,0
2026-02-24 18:15:38.896775,Zone_4,102.62605856345473,49.8073806887033,27.88867758396362,0
2026-02-24 18:15:39.896775,Zone_3,101.80084501067758,60.15579812204106,26.732141032085597,0
2026-02-24 18:15:40.896775,Zone_2,99.48211950049188,49.889852681934535,24.88890460220676,0
2026-02-24 18:15:41.896775,Zone_2,92.38419564764119,58.61774562172776,25.75117613598329,0
2026-02-24 18:15:42.896775,Zone_3,93.14205310138438,51.69624428545866,25.975346549846588,0
2026-02-24 18:15:43.896775,Zone_3,100.21851334042137,58.22104603629626,25.15209607979277,0
2026-02-24 18:15:44.896775,Zone_1,101.76479987769451,53.40922714488268,23.414254335475313,0
2026-02-24 18:15:45.896775,Zone_1,108.41463232186469,62.14491038352385,26.572067911424167,0
2026-02-24 18:15:46.896775,Zone_2,98.56429951288307,54.694151462560434,25.08426816348386,0
2026-02-24 18:15:47.896775,Zone_1,123.2860739176737,41.03963848091725,43.602400265669885,1
2026-02-24 18:15:48.896775,Zone_4,94.70210426891676,53.35816049098744,22.543891961752752,0
2026-02-24 18:15:49.896775,Zone_2,100.96045190316325,59.79133816756243,24.49416139178601,0
2026-02-24 18:15:50.896775,Zone_3,100.63717203334045,56.7296708891673,25.622500309087073,0
2026-02-24 18:15:51.896775,Zone_3,94.15115783087455,50.02272523483703,25.587332047218933,0
2026-02-24 18:15:52.896775,Zone_3,97.55615088272233,51.81621210116023,23.69125330777397,0
2026-02-24 18:15:53.896775,Zone_4,96.48724441439919,51.42021965308472,20.646637221455634,0
2026-02-24 18:15:54.896775,Zone_2,98.04482999384754,55.23210492294285,23.277431597343472,0
2026-02-24 18:15:55.896775,Zone_4,107.39716963914412,60.95840921868065,21.953847522239293,0
2026-02-24 18:15:56.896775,Zone_4,94.32067251246376,49.25866725919493,26.88256915612095,0
2026-02-24 18:15:57.896775,Zone_1,96.91454795856562,51.223473875343416,27.37760201530441,0
2026-02-24 18:15:58.896775,Zone_2,99.79345784709614,55.14556488383448,23.338099767177923,0
2026-02-24 18:15:59.896775,Zone_4,103.98742102239157,55.435612180856374,28.590329113277928,0
2026-02-24 18:16:00.896775,Zone_2,99.62746176734413,61.12996146904692,28.239224310874622,0
2026-02-24 18:16:01.896775,Zone_4,95.45153524925773,56.915870949512936,25.43172129637801,0
2026-02-24 18:16:02.896775,Zone_2,108.54497831594416,56.91577737633212,21.67695987546208,0
2026-02-24 18:16:03.896775,Zone_4,104.4096495519162,49.945383583096785,23.50406002034702,0
2026-02-24 18:16:04.896775,Zone_2,89.30599842595342,53.19409396331085,26.520502189270722,0
2026-02-24 18:16:05.896775,Zone_1,99.64162981721282,51.928544441532836,27.57681268035698,0
2026-02-24 18:16:06.896775,Zone_1,102.32258302621425,56.11343762011393,23.792029626568358,0
2026-02-24 18:16:07.896775,Zone_4,103.34050475878357,54.43237702151297,26.15860687374444,0
2026-02-24 18:16:08.896775,Zone_4,102.48645888915388,54.04456446804898,24.361885957867315,0
2026-02-24 18:16:09.896775,Zone_3,103.71182458129559,55.730369532099665,26.64049147897251,0
2026-02-24 18:16:10.896775,Zone_4,91.463614221862,48.88562639446644,22.98382737816519,0
2026-02-24 18:16:11.896775,Zone_2,88.36824143250112,59.53240965434358,21.27818023829071,0
2026-02-24 18:16:12.896775,Zone_2,104.98470034139201,57.677232459445634,25.191240891778786,0
2026-02-24 18:16:13.896775,Zone_3,90.66324086815445,52.705625839133646,26.832342531209243,0
2026-02-24 18:16:14.896775,Zone_3,105.45181455846823,56.898345598318855,29.54138571560879,0
2026-02-24 18:16:15.896775,Zone_4,104.85038888956863,57.162319147421734,24.29575055939265,0
2026-02-24 18:16:16.896775,Zone_1,97.87339382919077,53.95741979868114,26.658277369170538,0
2026-02-24 18:16:17.896775,Zone_3,96.10286902061233,48.410456197503976,25.110311752837223,0
2026-02-24 18:16:18.896775,Zone_1,112.52844604820986,57.270965849936054,23.15566935164475,0
2026-02-24 18:16:19.896775,Zone_3,106.65219281634542,60.99795161874941,26.436197096503367,0
2026-02-24 18:16:20.896775,Zone_2,107.83797210439484,55.51178261074259,26.671130796699806,0
2026-02-24 18:16:21.896775,Zone_3,104.06844287978325,50.49650665497074,24.46233164640965,0
2026-02-24 18:16:22.896775,Zone_3,97.80067856192291,55.32818438381468,26.451533247797386,0
2026-02-24 18:16:23.896775,Zone_4,96.98676097347342,58.90554750448028,23.745162231245047,0
2026-02-24 18:16:24.896775,Zone_3,97.52305378534376,62.61607330521246,26.04790533421559,0
2026-02-24 18:16:25.896775,Zone_1,96.01748520671207,56.98232569516642,25.950637720424613,0
2026-02-24 18:16:26.896775,Zone_4,106.59419310545385,57.46951175188575,25.146635934376807,0
2026-02-24 18:16:27.896775,Zone_2,104.20263625125779,54.884524839940774,24.11304021502942,0
2026-02-24 18:16:28.896775,Zone_2,100.41327979722516,54.98003963610629,22.36170990959611,0
2026-02-24 18:16:29.896775,Zone_4,105.19413072555965,52.90535191505394,23.18619301171649,0
2026-02-24 18:16:30.896775,Zone_1,96.39683882348407,54.193333928335505,22.78694818251666,0
2026-02-24 18:16:31.896775,Zone_1,97.10843038536349,52.26832646578036,23.258270704707343,0
2026-02-24 18:16:32.896775,Zone_4,91.94019410174958,54.65546794155093,25.31007324719104,0
2026-02-24 18:16:33.896775,Zone_1,105.43052763384827,53.81625304529022,21.698528561102876,0
2026-02-24 18:16:34.896775,Zone_2,103.50471130723038,47.04709057482096,27.183013703844924,0
2026-02-24 18:16:35.896775,Zone_2,98.21733955027962,55.71488878636435,23.86456193044862,0
2026-02-24 18:16:36.896775,Zone_2,98.89238951657642,57.499671632862224,22.34692196778048,0
2026-02-24 18:16:37.896775,Zone_3,98.71591486037134,58.07285974533817,21.754952739604494,0
2026-02-24 18:16:38.896775,Zone_3,101.70494176138567,53.426439201160676,25.978749122455834,0
2026-02-24 18:16:39.896775,Zone_3,104.30982542530079,56.870198316749054,25.02600101299025,0
2026-02-24 18:16:40.896775,Zone_4,100.30784310312725,59.93919172803992,22.98582127138748,0
2026-02-24 18:16:41.896775,Zone_3,96.98281872548618,54.22863318625834,27.72630620421341,0
2026-02-24 18:16:42.896775,Zone_4,103.84959779264831,55.978399066726354,22.497772847229395,0
2026-02-24 18:16:43.896775,Zone_2,101.13630704567284,57.243941302185746,27.01020432459931,0
2026-02-24 18:16:44.896775,Zone_3,97.46281357046009,57.269054707862146,22.173951309316443,0
2026-02-24 18:16:45.896775,Zone_2,104.74858040297968,53.9170375622323,24.289935344706553,0
2026-02-24 18:16:46.896775,Zone_3,101.2873661729133,55.34268294598612,25.300603522923755,0
2026-02-24 18:16:47.896775,Zone_3,108.50714621763086,55.26309844858521,23.411394849672956,0
2026-02-24 18:16:48.896775,Zone_2,108.10384011733638,51.134657860728026,25.201634844508103,0
2026-02-24 18:16:49.896775,Zone_3,100.60323612997398,58.93627584924893,24.983526865875845,0
2026-02-24 18:16:50.896775,Zone_1,106.79578813605279,58.08746691197693,25.945194964826086,0
2026-02-24 18:16:51.896775,Zone_2,97.87892217394106,53.061371914531,26.82275239160913,0
2026-02-24 18:16:52.896775,Zone_1,95.4172708761228,51.98872632530989,26.020592779164648,0
2026-02-24 18:16:53.896775,Zone_2,107.01948770599141,53.51347799059155,21.290428391681388,0
2026-02-24 18:16:54.896775,Zone_1,95.0520847121263,55.56030029343123,23.489234135293355,0
2026-02-24 18:16:55.896775,Zone_1,98.87497048314812,58.62277651129079,25.460974429207006,0
2026-02-24 18:16:56.896775,Zone_2,102.16154365595385,61.243943970295426,24.390892723025484,0
2026-02-24 18:16:57.896775,Zone_1,91.22606579712382,54.62831806377832,22.536083748507956,0
2026-02-24 18:16:58.896775,Zone_1,100.72613388564673,62.68025361480638,24.8078802005507,0
2026-02-24 18:16:59.896775,Zone_2,89.4032131598068,53.947404079079384,22.908174662285802,0
2026-02-24 18:17:00.896775,Zone_4,91.09721658394758,50.326143046969996,24.199237279633365,0
2026-02-24 18:17:01.896775,Zone_1,104.92861358411781,53.216606355585334,25.43501581138712,0
2026-02-24 18:17:02.896775,Zone_4,109.72935642413842,56.14059355301789,26.221171490567645,0
2026-02-24 18:17:03.896775,Zone_3,104.18848719200244,59.103955922327245,27.709690344746498,0
2026-02-24 18:17:04.896775,Zone_2,135.55112480058747,36.74184674709449,49.58022366728971,1
2026-02-24 18:17:05.896775,Zone_2,106.78428387109444,53.92168817792529,27.713266764366907,0
2026-02-24 18:17:06.896775,Zone_2,86.43754754076014,50.78452023290662,26.00206668703469,0
2026-02-24 18:17:07.896775,Zone_2,100.39828928763794,58.03994810816606,20.839964878306198,0
2026-02-24 18:17:08.896775,Zone_4,93.57929557955019,59.3409336530612,25.393109553023148,0
2026-02-24 18:17:09.896775,Zone_2,86.76373560051246,57.18862829990744,24.563792203252113,0
2026-02-24 18:17:10.896775,Zone_2,104.97928764359247,57.14019877061634,25.09403442624749,0
2026-02-24 18:17:11.896775,Zone_3,112.98852321617191,53.04888716778992,23.64458198874991,0
2026-02-24 18:17:12.896775,Zone_3,92.39377562705677,59.73871643719214,23.954279945693465,0
2026-02-24 18:17:13.896775,Zone_3,90.69325548161588,54.10078427017239,25.909126964599313,0
2026-02-24 18:17:14.896775,Zone_4,103.72019135324581,49.19896509667732,22.58520833670725,0
2026-02-24 18:17:15.896775,Zone_4,102.81539436986286,50.40241797424804,26.663085515418565,0
2026-02-24 18:17:16.896775,Zone_3,101.03806344114032,55.49935662463917,25.9849025280163,0
2026-02-24 18:17:17.896775,Zone_1,97.92066329294107,54.68785072960109,26.03054570597353,0
2026-02-24 18:17:18.896775,Zone_1,105.97090981275534,53.879802194870294,22.65285958597575,0
2026-02-24 18:17:19.896775,Zone_2,111.17837343492238,53.00218455161381,20.50866560201233,0
2026-02-24 18:17:20.896775,Zone_1,95.60814406453608,55.857596172174716,25.66891357997405,0
2026-02-24 18:17:21.896775,Zone_1,95.46982102748862,57.92455085408839,24.529086555590613,0
2026-02-24 18:17:22.896775,Zone_1,100.51064460435516,57.08428309253962,22.878346408331808,0
2026-02-24 18:17:23.896775,Zone_1,104.53747384208629,55.1076836493031,28.730006467994947,0
2026-02-24 18:17:24.896775,Zone_1,104.10241219135612,56.75178455597789,24.28141581842588,0
2026-02-24 18:17:25.896775,Zone_4,96.8107345163528,53.57756325662963,24.070986148995026,0
2026-02-24 18:17:26.896775,Zone_1,95.24834515901641,58.02556247433574,28.06337760248183,0
2026-02-24 18:17:27.896775,Zone_3,150.12089525579506,33.4442489676391,41.481889990150464,1
2026-02-24 18:17:28.896775,Zone_2,99.23764322447452,57.45325808762815,22.02121388070139,0
2026-02-24 18:17:29.896775,Zone_1,143.14822213548902,30.702858697379618,41.07576740037441,1
2026-02-24 18:17:30.896775,Zone_3,96.6478421647687,55.52663748967152,25.817024696754853,0
2026-02-24 18:17:31.896775,Zone_3,102.45209785851384,53.188659282813795,24.532018666195672,0
2026-02-24 18:17:32.896775,Zone_4,109.23403020043484,53.32323445818523,25.754423750129043,0
2026-02-24 18:17:33.896775,Zone_3,105.6830238585228,53.62909802926772,24.774016436263828,0
2026-02-24 18:17:34.896775,Zone_3,93.87532474905524,51.31039186527756,24.64451935702519,0
2026-02-24 18:17:35.896775,Zone_1,104.17042859304152,53.51588989324665,23.553126371786348,0
2026-02-24 18:17:36.896775,Zone_3,103.65572764628804,56.950603533875984,24.801648272441234,0
2026-02-24 18:17:37.896775,Zone_3,90.76613782764299,53.29999176246968,27.326970916062518,0
2026-02-24 18:17:38.896775,Zone_3,95.35333902948864,55.222618641400466,24.541194794539294,0
2026-02-24 18:17:39.896775,Zone_3,112.57773103937113,50.03075888357453,24.162159761502906,0
2026-02-24 18:17:40.896775,Zone_4,97.5911336850758,56.70930184069661,25.89541712003463,0
2026-02-24 18:17:41.896775,Zone_3,133.72725479255527,35.823895216417625,40.069363378798634,1
2026-02-24 18:17:42.896775,Zone_1,93.29362664490857,54.87952614806697,22.138449795763904,0
2026-02-24 18:17:43.896775,Zone_2,104.45369041887446,49.846619128715105,25.592917867997116,0
2026-02-24 18:17:44.896775,Zone_1,99.79571033201995,54.48089536390925,23.623680619799455,0
2026-02-24 18:17:45.896775,Zone_3,104.50912400180846,58.82403201569428,25.515993984240133,0
2026-02-24 18:17:46.896775,Zone_1,102.34558354890531,54.9891923827283,22.683270621614916,0
2026-02-24 18:17:47.896775,Zone_4,105.91707124769593,53.017878255228595,27.046282409374452,0
2026-02-24 18:17:48.896775,Zone_1,100.45792869346882,54.46296409864755,23.536245828739567,0
2026-02-24 18:17:49.896775,Zone_3,103.16058050634189,52.06370005641624,25.703782135812872,0
2026-02-24 18:17:50.896775,Zone_3,100.66390349132078,55.17889110976052,23.706126444588854,0
2026-02-24 18:17:51.896775,Zone_4,100.73124003909427,56.566361071765236,26.036133887690184,0
2026-02-24 18:17:52.896775,Zone_3,106.53993318570052,55.34360009864639,26.900290941997664,0
2026-02-24 18:17:53.896775,Zone_2,97.10149544263186,54.927685365542494,24.556175094412893,0
2026-02-24 18:17:54.896775,Zone_4,93.92740522175365,53.04574598915666,24.032228331891357,0
2026-02-24 18:17:55.896775,Zone_2,98.23286628132001,48.92001361076998,26.142387841135925,0
2026-02-24 18:17:56.896775,Zone_4,101.87625627809359,63.895031055162164,24.80674218675356,0
2026-02-24 18:17:57.896775,Zone_2,102.52995554979768,49.00776596962148,23.31325369092124,0
2026-02-24 18:17:58.896775,Zone_1,99.9322522597627,54.227870387729965,21.66283185224482,0
2026-02-24 18:17:59.896775,Zone_3,105.65626395198869,54.17575751447675,27.768884223371295,0
2026-02-24 18:18:00.896775,Zone_4,103.7872787465852,50.31457941581358,29.00347420506027,0
2026-02-24 18:18:01.896775,Zone_4,107.54862899224214,59.921510178663816,26.199567711929458,0
2026-02-24 18:18:02.896775,Zone_2,105.66773387251352,59.42962104917768,27.760182708294902,0
2026-02-24 18:18:03.896775,Zone_3,97.61849679515586,59.16493810430143,28.319895205450575,0
2026-02-24 18:18:04.896775,Zone_2,106.37822241312887,55.97140038281783,24.417020042013018,0
2026-02-24 18:18:05.896775,Zone_2,99.00030075704815,52.45742952073057,28.084511892096998,0
2026-02-24 18:18:06.896775,Zone_3,109.02248544180804,53.912677175790606,22.760660210747712,0
2026-02-24 18:18:07.896775,Zone_2,108.58382740157194,59.61283468022212,22.187430742833435,0
2026-02-24 18:18:08.896775,Zone_2,97.236860025469,48.71452743196004,25.508347784492404,0
2026-02-24 18:18:09.896775,Zone_1,110.94875143904594,51.22024010088053,22.406996465038343,0
2026-02-24 18:18:10.896775,Zone_3,92.43702249580592,54.03509484634785,29.153495967121682,0
2026-02-24 18:18:11.896775,Zone_4,130.45976618300642,38.016372122486764,45.50725942067929,1
2026-02-24 18:18:12.896775,Zone_2,111.53895847498035,57.19792023164674,24.838566839782835,0
2026-02-24 18:18:13.896775,Zone_1,108.57878004003123,57.31564598510629,24.038107745483817,0
2026-02-24 18:18:14.896775,Zone_2,87.72437487138858,55.418027780863795,25.90506978364267,0
2026-02-24 18:18:15.896775,Zone_3,100.74015879079843,49.97710683838411,25.855741354380772,0
2026-02-24 18:18:16.896775,Zone_2,89.56055482699696,58.324548450212546,22.920188145748938,0
2026-02-24 18:18:17.896775,Zone_3,98.02789076460739,53.7181431231768,23.558419162127123,0
2026-02-24 18:18:18.896775,Zone_3,102.41946158620945,56.64164781417101,23.165680389607928,0
2026-02-24 18:18:19.896775,Zone_2,99.48577918431965,54.91961696009301,26.33693625905822,0
2026-02-24 18:18:20.896775,Zone_1,97.41551568555109,58.31657779887395,27.37406061112076,0
2026-02-24 18:18:21.896775,Zone_4,102.52969918266862,57.971060233112524,21.298119284209463,0
2026-02-24 18:18:22.896775,Zone_4,104.71731920932683,58.01542771983405,24.4952399130711,0
2026-02-24 18:18:23.896775,Zone_1,96.9783071527668,54.01988801506653,27.446380210853317,0
2026-02-24 18:18:24.896775,Zone_3,103.47116705242992,56.79220020954958,26.402345484621797,0
2026-02-24 18:18:25.896775,Zone_3,98.4022161884046,57.8445304760869,26.95918590168173,0
2026-02-24 18:18:26.896775,Zone_1,93.32598080890511,51.16593224969087,21.712518568823885,0
2026-02-24 18:18:27.896775,Zone_4,138.88542621798075,36.01734359915605,37.69618230209672,1
2026-02-24 18:18:28.896775,Zone_2,108.84149154198386,48.25271281583218,23.634015339297754,0
2026-02-24 18:18:29.896775,Zone_4,100.44804079963805,51.455818050103595,24.70002421720055,0
2026-02-24 18:18:30.896775,Zone_3,91.82852332185116,56.78426302499586,26.706831117560615,0
2026-02-24 18:18:31.896775,Zone_1,98.64700054168316,58.78546123880233,25.25861395033268,0
2026-02-24 18:18:32.896775,Zone_4,101.90023731729514,54.43330993664657,26.106146552880958,0
2026-02-24 18:18:33.896775,Zone_1,102.30848459062106,62.041142450118194,26.04483722656513,0
2026-02-24 18:18:34.896775,Zone_4,101.03421925998262,57.75494981800694,21.858998792753646,0
2026-02-24 18:18:35.896775,Zone_1,94.7068032530146,55.18949637792152,25.65863157030355,0
2026-02-24 18:18:36.896775,Zone_3,101.9741287220385,55.48142862099654,23.125543902332353,0
2026-02-24 18:18:37.896775,Zone_4,95.8868929225545,54.54897423225729,24.07674081948708,0
2026-02-24 18:18:38.896775,Zone_3,105.76166304370751,55.36689250909685,26.086596058072775,0
2026-02-24 18:18:39.896775,Zone_2,106.62634525519165,56.2660394821209,22.881215739060114,0
2026-02-24 18:18:40.896775,Zone_2,102.38776858062823,54.17403032948371,26.50275197415189,0
2026-02-24 18:18:41.896775,Zone_1,105.34925249350519,52.26115578092797,25.871111696749626,0
2026-02-24 18:18:42.896775,Zone_3,104.46131830185067,52.49395884022073,29.290298255546777,0
2026-02-24 18:18:43.896775,Zone_3,102.51399615483201,53.91845734982833,29.936104364459652,0
2026-02-24 18:18:44.896775,Zone_1,90.53907875588166,58.67375331287843,28.246793124598092,0
